237	1769	5	1085616000
740	1769	5	1021766400
3456	1769	4	1225065600
1700	1769	5	1197072000
1613	2485	4	1125878400
3824	2485	3	1261958400
5078	2485	5	1365206400
17	2485	5	1324771200
281	2485	5	1003795200
490	2485	5	1039219200
43	2485	3	1323388800
3442	2485	5	1262822400
451	2485	5	1286841600
5218	2485	5	1398902400
70	2485	4	1194480000
5307	2485	4	1007683200
4114	2485	5	1353974400
3506	2485	5	1289347200
1329	2485	4	968976000
2284	2485	5	1135123200
2603	2485	5	1330128000
2980	2485	5	1005696000
3834	2485	4	1298073600
3271	2485	5	1032566400
139	2485	4	1074038400
1173	2485	5	1400025600
3465	2392	5	1354060800
4464	2392	5	1321142400
5221	2392	4	1325548800
887	2392	5	1282348800
3076	2392	4	1316304000
106	2392	5	1140912000
2741	2392	5	1400371200
235	2392	5	1302566400
55	2392	4	1299628800
3866	2392	5	1001721600
1197	2392	3	1303689600
5077	2392	4	1303862400
393	2392	5	1362355200
1097	2392	5	1376524800
3954	2392	5	1032652800
1125	2392	5	944956800
495	2392	4	1304121600
4569	2392	5	1392940800
4622	2392	3	1304294400
3571	2392	3	1390608000
3968	2392	4	1361318400
5357	2392	2	1369872000
2939	2392	5	1391644800
2526	2392	4	1299628800
362	2392	4	1332892800
3663	2479	1	1376438400
4299	2479	3	1230854400
25	2479	3	1337385600
565	2479	5	1180051200
124	2479	4	975628800
6114	2479	5	1137196800
152	2479	2	1189900800
104	2479	2	1249603200
731	2479	1	1314835200
2490	2479	3	1192147200
168	2479	1	998524800
1011	2479	3	947116800
1883	2479	5	1197936000
4042	2479	5	1361491200
2311	2479	4	1374278400
2164	2479	5	1355011200
1214	2479	4	1090108800
4201	2479	3	1163980800
1897	2479	5	1233360000
5839	2479	1	1170028800
1640	2479	5	1092182400
362	2479	3	1354665600
327	2200	5	1031270400
10	2200	5	1304121600
4490	2200	5	1257379200
807	2200	5	999043200
2958	2200	3	1364256000
5369	2200	5	1031184000
200	2200	4	1204243200
1910	2200	3	1017619200
2782	2200	4	1364947200
3437	2200	5	1216684800
330	2200	4	1127174400
151	2200	4	1044144000
2818	2200	5	1167436800
2098	2200	5	1173571200
4622	2200	3	1304294400
1	2200	4	1053475200
5184	2200	5	1131408000
168	2200	2	999388800
5072	2200	3	1364947200
209	2200	5	1225152000
3745	2200	4	1034553600
1011	2200	5	947116800
4226	2200	4	1401580800
4042	2200	1	1361491200
203	2200	4	1257379200
2526	2200	5	1118188800
5585	2200	5	1378080000
3657	2200	5	973987200
162	2200	3	1206403200
362	2200	5	1175644800
2013	1986	5	1122854400
2346	1986	5	1357689600
2168	1986	5	1175644800
214	1986	5	1359590400
985	1986	4	1076457600
218	1986	3	1340236800
39	1986	5	1005350400
4383	1986	5	1041033600
454	1986	3	1262563200
1567	1986	5	958780800
868	1986	4	1033084800
534	1986	4	1392854400
84	1986	5	1176076800
2930	1986	5	1208822400
3501	1986	5	1064534400
2231	1986	4	1402185600
1042	1986	5	1378166400
4975	1986	4	1308096000
1969	1986	3	957312000
4482	1986	3	1078012800
1986	1986	3	986601600
13	1986	3	1186617600
3504	1986	3	959558400
140	1986	3	1305676800
587	1986	4	1085788800
1722	1986	5	1094428800
1319	1986	4	1027036800
2727	1986	5	1401148800
3816	1986	3	1087171200
6151	1986	4	1079827200
1600	1986	5	1083715200
206	1986	4	1172188800
65	1986	3	1178668800
1328	1986	4	1021852800
437	1986	3	1102377600
2131	201	5	1198886400
373	201	4	981849600
2784	201	5	1092268800
690	201	5	1062633600
155	201	5	1352332800
5691	201	5	1259712000
2289	201	5	1381536000
1149	201	5	1398902400
1361	201	4	1035849600
50	201	5	1178496000
10	201	5	1107216000
593	201	5	992736000
1602	201	5	1195084800
60	201	5	1126483200
3899	201	4	1247097600
2976	201	5	1004227200
2584	201	5	1194912000
331	201	1	1169510400
1311	201	5	1094774400
4625	201	5	992908800
1855	201	5	1198972800
1872	201	1	1181088000
2383	201	5	1091059200
2867	201	5	1295308800
35	201	5	1121904000
223	201	4	1049328000
4009	201	2	1006560000
17	201	5	1097193600
24	201	4	1228867200
256	201	5	1023148800
407	201	3	1021680000
1033	201	4	1241222400
3142	201	5	1141430400
1736	201	4	1209859200
49	201	4	1338940800
259	201	5	1176422400
85	201	4	1383436800
2766	201	4	1386547200
96	201	4	1366934400
483	201	4	1013472000
1080	201	5	1180310400
102	201	5	1356566400
167	201	5	1307664000
1982	201	5	1313366400
669	201	5	1122336000
5620	201	5	1355184000
54	201	5	1245628800
1059	201	5	1146873600
249	201	5	1008288000
756	201	5	1360281600
141	201	4	1229990400
253	201	5	1099440000
3153	201	5	971136000
295	201	3	1120608000
1046	201	5	1186531200
855	201	5	1206144000
4855	201	5	1353196800
584	201	5	994032000
3103	201	5	1195084800
16	201	5	990576000
30	201	4	1101168000
1100	201	4	1203897600
2638	201	3	1006214400
1393	201	4	1000598400
1060	201	5	1135728000
108	201	4	1034208000
2466	201	5	1396569600
865	201	5	1015286400
1726	201	5	1323388800
6	201	5	1183420800
2934	201	5	1013990400
1981	201	4	1121385600
40	201	5	1213142400
2945	201	5	1190851200
304	201	4	992217600
3971	201	4	1219449600
413	201	5	1308873600
58	201	1	1277769600
1025	201	2	1197763200
5222	201	5	940550400
339	201	4	1218240000
195	201	5	1351900800
1987	201	5	1402617600
347	201	5	1395705600
110	201	5	1035763200
179	201	5	1029888000
173	201	5	992390400
874	201	5	1063411200
175	201	5	1024963200
946	201	5	1278288000
51	201	5	1351296000
3123	201	5	992908800
1258	201	5	1303171200
382	201	5	1389916800
1119	201	5	1366848000
1483	201	5	1012780800
628	201	5	995328000
3838	201	5	1195516800
3	201	5	1165190400
3757	201	5	1342137600
325	201	5	1305158400
3498	201	5	1353801600
5430	201	5	1319587200
1544	201	4	1061251200
569	201	5	1123718400
53	201	2	1048809600
2865	201	5	1018483200
434	201	5	1192320000
3192	201	5	1025308800
1121	201	3	1127692800
1436	201	5	1385856000
2293	201	4	998870400
949	201	5	1382313600
1930	201	2	1011916800
350	201	5	1116720000
79	201	4	1043280000
2133	201	5	1404345600
61	201	5	1099180800
86	201	5	996105600
2961	201	5	984787200
191	201	2	1001548800
140	201	1	1092268800
48	201	5	1138147200
77	201	5	1399248000
2854	201	5	1263168000
67	201	3	991785600
156	201	5	945993600
1186	201	5	991958400
3191	201	5	1325894400
227	201	5	1187222400
908	201	5	1382140800
639	201	4	995328000
2984	201	5	1314057600
1050	201	4	991785600
120	201	3	1219968000
477	201	5	1178150400
3187	201	5	1041638400
427	201	5	1138579200
252	201	5	1372550400
502	201	5	1330473600
5425	201	3	999388800
829	201	5	1399161600
744	201	5	1074470400
1392	201	5	972000000
64	201	5	1256169600
4001	201	2	1376092800
314	201	5	1185494400
481	201	5	1340064000
1158	201	4	1030924800
111	201	5	1085184000
1882	201	5	1167091200
1467	201	5	1202428800
1915	201	1	1222819200
5	201	5	1264118400
9	201	5	1200700800
1173	201	5	1404604800
136	201	2	1106438400
225	201	5	1265760000
817	201	4	1253750400
74	201	5	1097971200
1630	201	4	1037836800
1332	1779	5	1386201600
388	1779	3	961113600
4526	1779	5	1236470400
803	1779	1	1003881600
462	1779	2	1199059200
4501	1779	1	1077148800
102	1779	4	1383696000
2	1779	3	1268524800
16	1779	5	1218240000
244	1779	2	1285804800
1302	1779	5	1369353600
450	1779	2	984700800
1756	1779	1	977270400
398	1779	1	1030752000
284	1779	2	1033516800
4237	1779	3	1025049600
15	1779	3	1085616000
4518	1779	3	1108339200
1929	1779	2	1212883200
56	1779	2	1355788800
405	1779	3	1137628800
917	1779	2	959731200
5633	1779	5	973987200
637	1779	2	1143244800
77	1779	5	1393804800
406	1779	2	1294012800
326	1779	5	1114387200
1054	1779	2	1257811200
2739	1779	2	960768000
635	1779	3	1306800000
2118	1779	4	1385769600
234	1779	1	1038960000
1493	1779	5	1185667200
1467	1779	3	1202428800
131	1779	5	1024617600
5	1779	5	1262995200
697	1779	5	1389052800
2747	1779	4	1124409600
105	1779	3	1164585600
491	1779	4	1183334400
815	288	5	952905600
373	288	5	994896000
128	288	5	1096070400
2020	288	5	1079654400
2289	288	5	1380758400
289	288	5	974937600
658	288	5	957398400
1015	288	5	1027555200
2228	288	5	988934400
557	288	5	1125619200
1231	288	5	1403481600
5498	288	5	1210896000
1379	288	5	945302400
2153	288	5	1388188800
3269	288	5	1278892800
2079	288	5	1379203200
10	288	5	992995200
4777	288	4	1152748800
3855	288	5	970876800
98	288	5	1131580800
3000	288	5	1129939200
124	288	5	983145600
1338	288	5	960768000
4920	288	5	1188864000
2142	288	5	971913600
1028	288	5	966988800
4980	288	5	1030147200
970	288	5	1288051200
3687	288	5	1384300800
5328	288	5	1195257600
35	288	5	1111104000
2657	288	5	1009238400
2477	288	5	1367107200
7	288	4	1233100800
235	288	5	1204156800
515	288	5	1169596800
92	288	5	1055808000
24	288	5	1025049600
4814	288	5	1107043200
4965	288	3	1033948800
3356	288	5	992563200
121	288	5	1312156800
100	288	5	990489600
3429	288	5	984441600
4223	288	5	944956800
4447	288	5	1391990400
3294	288	5	1091923200
748	288	5	931392000
1798	288	5	1265155200
1911	288	5	988156800
54	288	5	1145145600
126	288	5	955843200
3153	288	5	970790400
320	288	5	1037145600
5068	288	2	1359763200
1182	288	5	1096934400
364	288	5	1375056000
2	288	5	1085097600
5230	288	5	1144108800
742	288	5	1116547200
5258	288	5	980208000
4532	288	5	1362787200
16	288	5	1120867200
365	288	5	1196985600
4029	288	5	1313798400
1994	288	5	1240012800
644	288	5	1118275200
38	288	5	1180396800
5114	288	5	1333756800
6	288	5	1183680000
1912	288	4	989884800
2681	288	4	1091232000
151	288	5	956880000
3690	288	5	1315267200
1266	288	5	1083715200
195	288	4	1351987200
830	288	4	1181606400
179	288	5	1062892800
2826	288	5	1318723200
337	288	5	1321142400
173	288	5	1078444800
2669	288	5	1167696000
297	288	5	1008115200
2458	288	5	1333929600
2037	288	5	1107302400
6033	288	5	944870400
3202	288	5	1325808000
1090	288	5	1119312000
624	288	4	1068249600
3547	288	4	973382400
2811	288	5	1127692800
1888	288	5	1147219200
733	288	5	1062892800
917	288	5	959731200
5711	288	5	1124668800
3796	288	5	1086393600
2304	288	3	1328918400
1179	288	5	1180742400
4	288	5	1229558400
4905	288	5	1183161600
3011	288	5	1349481600
212	288	4	1165622400
2511	288	5	1273449600
4106	288	2	1037750400
4048	288	2	1375660800
4556	288	5	1032739200
568	288	5	1188604800
895	288	5	1046390400
48	288	5	1285286400
77	288	5	1401235200
2095	288	5	995587200
538	288	5	1213833600
402	288	5	1332547200
2005	288	5	1027036800
5478	288	4	956102400
771	288	2	1095984000
2441	288	3	1361923200
45	288	4	1077321600
4584	288	5	1362787200
252	288	5	1343606400
567	288	5	956880000
646	288	5	1162252800
517	288	5	1080864000
5126	288	5	961200000
481	288	5	1310947200
1247	288	5	1144281600
1301	288	5	1042243200
2155	288	5	958953600
5537	288	5	1367452800
1700	288	2	1276473600
1622	288	5	953164800
176	288	5	1245196800
1983	288	5	1368576000
9	288	4	1087776000
1110	288	5	1135468800
5446	288	4	1348531200
4616	288	5	1137024000
1744	288	4	1117411200
74	288	5	1120608000
0	881	3	1339718400
89	881	4	1321660800
3223	881	2	1058140800
3107	881	4	925171200
854	881	5	1065744000
455	881	2	1115596800
1779	881	5	1257033600
28	881	3	1219190400
214	881	3	1359676800
2427	881	1	1051574400
143	881	4	1011312000
980	881	5	1031788800
5879	881	3	1253059200
1411	881	2	980467200
24	881	4	1172016000
121	881	2	1243987200
49	881	3	1215475200
498	881	3	956448000
96	881	4	1369440000
1727	881	4	1145404800
2694	881	5	1046390400
54	881	2	1238457600
2260	881	4	1088726400
172	881	1	985564800
2692	881	3	964051200
4021	881	5	1056153600
4545	881	3	958435200
712	881	1	984960000
1325	881	5	1127520000
2176	881	3	1157068800
73	881	4	1284076800
2	881	3	1269907200
606	881	4	1189123200
244	881	4	1210896000
865	881	2	994809600
1542	881	4	1320019200
190	881	4	1089763200
2261	881	2	1081814400
70	881	4	1058313600
110	881	3	1026432000
3421	881	4	1326240000
798	881	4	1030838400
32	881	4	1307232000
15	881	3	1105574400
341	881	5	995500800
3	881	3	970963200
1598	881	5	1356566400
44	881	1	961027200
2787	881	1	1005955200
318	881	1	1083283200
4	881	2	1230336000
700	881	3	1379635200
3723	881	5	1014163200
446	881	4	1102118400
87	881	4	1124236800
3122	881	4	1002931200
996	881	1	1019347200
3387	881	4	1063929600
813	881	5	1149465600
1526	881	5	1007769600
419	881	3	1141689600
120	881	3	1244937600
91	881	4	1314748800
1493	881	5	1185667200
111	881	1	1085443200
131	881	5	1024531200
5822	881	3	944870400
4747	881	5	1006646400
182	881	3	1309392000
5	881	5	1262476800
1136	881	4	1027036800
3902	881	3	1035158400
3173	881	4	1018828800
543	881	3	1265932800
429	396	3	1357257600
2342	396	4	1388016000
889	396	5	1081123200
0	396	4	1380153600
658	396	5	1025395200
240	396	5	1166313600
570	396	5	972950400
5501	396	5	1357948800
898	396	5	1091750400
854	396	5	1047513600
169	396	4	958953600
3462	396	5	1356048000
612	396	5	1028851200
977	396	5	964915200
1906	396	5	1091318400
600	396	5	1281657600
2657	396	5	1009843200
7	396	5	1236816000
5631	396	5	1369785600
118	396	5	1107216000
293	396	5	1059264000
202	396	5	1077840000
6163	396	5	1099353600
5476	396	5	1391731200
121	396	5	1258588800
100	396	4	1100390400
1736	396	5	1278374400
361	396	3	1338768000
85	396	4	1284163200
2685	396	5	1395014400
1104	396	5	1170374400
748	396	5	984441600
654	396	4	966556800
338	396	4	1111276800
483	396	5	1011916800
1982	396	5	1313366400
2777	396	5	968716800
595	396	5	1182988800
1288	396	5	1332288000
295	396	1	1010102400
1667	396	5	965779200
761	396	5	1210723200
2634	396	5	969148800
2816	396	5	1371427200
114	396	5	1130544000
2	396	5	1103068800
4627	396	5	1117584000
644	396	5	1182384000
38	396	4	1149724800
1836	396	5	1000771200
2525	396	5	1191024000
4089	396	5	968112000
40	396	5	1107907200
304	396	4	985392000
2632	396	5	1388966400
509	396	4	1101081600
1312	396	4	1323388800
2243	396	5	1227312000
2643	396	4	985910400
422	396	4	1387584000
2080	396	5	1127260800
1406	396	3	997660800
469	396	4	1180742400
80	396	5	1048291200
273	396	5	1159833600
31	396	5	1155513600
1146	396	4	957312000
1979	396	5	967420800
113	396	5	1212624000
341	396	5	975628800
1113	396	4	991267200
27	396	4	1066780800
4518	396	5	1007337600
603	396	3	1346198400
1889	396	5	1000684800
1500	396	5	1080864000
5672	396	5	1148688000
317	396	5	1073347200
1011	396	5	944697600
629	396	5	1151712000
177	396	5	1003276800
2841	396	4	1360972800
1368	396	5	1093824000
2030	396	3	1134864000
569	396	5	1123718400
5765	396	1	1325116800
159	396	2	1091404800
1758	396	5	1258848000
5047	396	5	1372204800
2048	396	5	1300924800
350	396	1	1117411200
3401	396	4	1392681600
356	396	2	1351209600
2952	396	5	1230076800
5789	396	5	1052006400
688	396	5	1106524800
130	396	5	1057795200
99	396	3	1020384000
1342	396	5	1117497600
1464	396	5	1048809600
45	396	5	1107907200
2262	396	4	972604800
142	396	5	1193529600
567	396	4	966384000
502	396	5	1330473600
814	396	5	1116374400
1835	396	5	1102377600
5334	396	5	954115200
1473	396	5	1176336000
1603	396	5	965692800
131	396	5	1023235200
2280	396	5	1099094400
3289	396	5	978566400
5	396	5	1268006400
1079	396	5	971827200
1731	396	5	1026691200
2327	396	4	1170806400
702	396	5	1402704000
3736	396	4	948672000
74	396	5	1108944000
699	274	2	962755200
5364	274	3	990144000
2369	274	5	950400000
4333	274	5	1183334400
723	274	4	1094601600
2284	274	5	1108684800
2713	274	2	956707200
2408	274	2	1184976000
586	274	5	1223251200
1061	274	2	941414400
4096	274	2	1357776000
1322	274	4	951868800
1357	274	1	948499200
655	274	5	1013990400
2711	274	4	1254873600
549	274	4	1042070400
2051	274	4	1016236800
0	274	3	1339545600
6167	274	4	1163721600
6128	274	4	1295395200
4823	274	5	1198713600
2238	274	3	985132800
10	274	3	975974400
1854	274	4	1015200000
2385	274	3	1147910400
42	274	5	1077667200
977	274	3	965865600
279	274	4	1249776000
1891	274	5	977270400
3031	274	2	1004486400
610	274	2	1304640000
35	274	4	1144972800
5678	274	5	937353600
1447	274	4	1005609600
5466	274	4	1353628800
235	274	4	1186963200
39	274	5	1025827200
2855	274	3	985910400
251	274	1	1129334400
24	274	3	1381622400
2500	274	5	1232150400
2160	274	4	1388448000
76	274	4	1000598400
49	274	4	1054771200
868	274	5	1014681600
3700	274	5	998697600
3327	274	5	1218153600
167	274	5	1295049600
461	274	4	1045180800
404	274	5	954460800
5132	274	4	905644800
4746	274	5	934502400
3241	274	5	1042502400
761	274	5	1220832000
490	274	5	1027123200
4173	274	4	988329600
46	274	3	973814400
5002	274	3	1224288000
3277	274	5	1343606400
2720	274	2	1008460800
2312	274	4	926553600
2531	274	4	1252540800
2638	274	5	1008633600
1720	274	1	1024012800
6126	274	5	1042243200
71	274	5	998870400
4005	274	5	998784000
5247	274	5	1385683200
2249	274	5	1197331200
2356	274	4	1051228800
1278	274	5	1073088000
1542	274	5	1343779200
190	274	4	1119571200
1077	274	5	1295481600
2710	274	5	1404086400
3542	274	4	957139200
195	274	5	1354233600
179	274	5	1041724800
968	274	4	1404777600
2966	274	3	963792000
69	274	4	1157846400
5131	274	5	1395532800
248	274	4	1013731200
496	274	5	1172620800
2191	274	2	936230400
628	274	5	975196800
32	274	3	1301616000
2771	274	5	972518400
547	274	5	1070928000
411	274	5	1038096000
1353	274	5	993081600
4111	274	3	952992000
1544	274	1	1073001600
8	274	5	1013558400
1925	274	5	952732800
2034	274	4	1397347200
556	274	4	993340800
368	274	4	1196726400
443	274	5	979430400
3253	274	5	957139200
178	274	4	909878400
797	274	4	1015027200
61	274	3	971481600
2998	274	5	1352678400
6069	274	5	1307750400
77	274	1	1398470400
4581	274	4	1316390400
160	274	5	1035072000
2428	274	4	1311379200
156	274	3	992822400
409	274	5	966816000
492	274	4	1292716800
1949	274	5	1217462400
2297	274	4	1045612800
3710	274	4	988070400
919	274	4	1381622400
1132	274	5	1075766400
3225	274	5	1309219200
2262	274	4	972604800
5574	274	2	1019088000
2456	274	4	1222646400
1296	274	5	1042243200
237	274	5	1057622400
1050	274	1	1020384000
120	274	5	1219708800
427	274	5	1132531200
5535	274	5	964310400
101	274	5	1031616000
2203	274	1	912729600
2105	274	4	1176940800
1106	274	5	1274659200
545	274	1	1107993600
599	274	5	965174400
602	274	3	1012435200
2061	274	5	1212451200
929	274	3	1225843200
5532	274	3	994032000
1328	274	5	1018569600
6028	274	5	1392076800
4567	274	4	1233705600
3736	274	4	958262400
907	274	4	963705600
649	1061	4	992563200
2758	1061	5	1086393600
14	1061	5	1190073600
1951	1061	3	1004140800
2405	1061	4	1390521600
0	1061	4	1223510400
59	1061	2	1154131200
392	1061	5	1209600000
4232	1061	5	986601600
1004	1061	5	1096675200
313	1061	5	1143158400
980	1061	5	1020556800
24	1061	4	996537600
298	1061	4	1308009600
340	1061	5	1316476800
498	1061	4	959040000
2255	1061	1	952992000
555	1061	4	1041984000
96	1061	2	1310688000
172	1061	4	992131200
253	1061	5	1094083200
866	1061	5	1289174400
4156	1061	3	995587200
328	1061	3	1010102400
480	1061	5	989712000
2516	1061	5	965606400
1631	1061	5	1055289600
3734	1061	1	1039824000
16	1061	4	1038787200
1720	1061	2	1035676800
71	1061	5	1018224000
1931	1061	5	1055635200
1450	1061	5	1375833600
3870	1061	5	1060128000
665	1061	5	1063238400
6060	1061	5	1404432000
386	1061	5	1144195200
1196	1061	5	1056153600
6162	1061	3	1380412800
864	1061	5	1205798400
4142	1061	3	1401926400
15	1061	3	1098835200
2106	1061	5	1385683200
226	1061	3	1176508800
261	1061	1	1130198400
1557	1061	5	1068681600
4	1061	3	1248307200
3559	1061	5	956880000
3630	1061	3	1003190400
729	1061	5	1020384000
1629	1061	5	1360627200
356	1061	1	1351468800
4783	1061	5	950400000
99	1061	3	985132800
402	1061	4	1334707200
1949	1061	4	1218240000
1105	1061	4	997228800
45	1061	3	1091923200
489	1061	4	1078704000
2814	1061	5	1353974400
2203	1061	4	912643200
91	1061	5	1332460800
2299	1061	4	1152748800
162	1061	3	1217289600
2784	964	5	1094256000
0	964	5	1259712000
4054	964	3	994032000
1273	964	5	1046304000
1507	964	5	1349395200
1779	964	5	1258761600
169	964	5	958262400
3938	964	5	1045958400
313	964	5	1226448000
3759	964	4	1381622400
803	964	5	1006732800
7	964	5	1145491200
235	964	5	1170374400
298	964	5	1212969600
562	964	5	974937600
976	964	2	1401840000
991	964	5	1287532800
1080	964	5	1182211200
5707	964	5	1036800000
172	964	3	1000339200
4121	964	5	1167868800
46	964	5	1124582400
3522	964	5	1399939200
104	964	5	1283731200
470	964	5	1173916800
2	964	5	1089849600
16	964	5	1289606400
224	964	5	1055548800
6	964	5	1184630400
450	964	5	982713600
678	964	5	1124064000
4523	964	5	1394064000
2365	964	5	1039651200
31	964	5	1151020800
1315	964	5	1388707200
168	964	3	999648000
682	964	5	1380672000
5972	964	3	1311033600
51	964	5	1253404800
585	964	5	1394236800
154	964	5	1123027200
1623	964	5	1303171200
4174	964	4	1123372800
360	964	4	1382918400
590	964	4	1013385600
4226	964	5	1395446400
5234	964	5	1257292800
53	964	4	1046995200
2953	964	5	1150934400
674	964	5	1371772800
438	964	5	1043020800
4683	964	5	1199059200
568	964	4	1291939200
402	964	3	1331424000
227	964	5	1191542400
4685	964	3	1301011200
1214	964	5	1140998400
573	964	5	1139788800
45	964	5	1070064000
272	964	5	963014400
831	964	2	1330214400
4201	964	5	1193011200
435	964	5	1169596800
580	964	3	937872000
2893	964	5	1132012800
3617	964	5	1018569600
5553	964	5	1284249600
525	964	5	1105833600
362	964	5	1178841600
690	368	5	1061942400
4043	368	3	1076889600
0	368	2	1339632000
192	368	4	1019001600
1283	368	4	1238630400
5355	368	5	1388448000
21	368	3	1296086400
25	368	4	1336780800
50	368	3	1005868800
1591	368	5	1367884800
2884	368	3	1332201600
97	368	4	1113782400
3198	368	4	1006387200
956	368	4	1081900800
143	368	4	1011052800
1055	368	4	1042761600
5879	368	3	1236816000
1041	368	4	1180483200
293	368	4	1104710400
666	368	2	1114300800
412	368	5	1146787200
1772	368	2	945388800
256	368	4	1022112000
121	368	5	1243987200
801	368	4	983232000
76	368	4	964051200
3672	368	4	1130976000
85	368	4	1324252800
3030	368	4	955238400
654	368	5	958780800
633	368	5	1178150400
6020	368	5	1386201600
461	368	5	1031961600
1059	368	5	1120176000
249	368	4	1027296000
5386	368	3	1266883200
1794	368	5	1135468800
253	368	5	1094428800
2204	368	4	1166572800
5389	368	5	1271808000
431	368	1	1075766400
653	368	4	1048982400
806	368	4	995500800
3377	368	1	986428800
292	368	5	1201824000
104	368	5	1296259200
480	368	4	988416000
114	368	4	1120176000
43	368	4	1038700800
1474	368	5	950400000
1249	368	5	1265241600
309	368	4	1192406400
393	368	5	1345939200
285	368	4	1092528000
283	368	5	1122076800
450	368	4	985132800
2356	368	5	1050364800
1912	368	5	989971200
3598	368	4	958953600
5799	368	5	1362355200
2988	368	5	1217548800
940	368	4	986688000
2895	368	4	968889600
3868	368	5	1109289600
